1044753275|2001-12-06 13:09:07|2001-12-13 13:09:07
1044760560|2001-12-06 13:26:10|2001-12-16 13:26:10
1044766839|2001-12-06 13:42:47|2001-12-16 13:42:47
1044769132|2001-12-06 13:49:00|2001-12-16 13:49:00
1044771169|2001-12-06 13:53:56|2001-12-13 13:53:56
1044772419|2001-12-06 13:57:38|2001-12-13 13:57:38
1044774869|2001-12-06 14:03:03|2001-12-16 14:03:03
1044780959|2001-12-06 14:17:33|2001-12-16 14:17:33
1044789966|2001-12-06 14:39:39|2001-12-16 14:39:39
1044790001|2001-12-06 14:39:49|2001-12-13 14:39:49
1044790439|2001-12-06 14:40:52|2001-12-16 14:40:52
1044797607|2001-12-06 14:58:28|2001-12-16 14:58:28
1044804097|2001-12-06 15:13:39|2001-12-16 15:13:39
1044808556|2001-12-06 15:24:56|2001-12-16 15:24:56
1044809898|2001-12-06 15:26:31|2001-12-13 15:26:31
1044813117|2001-12-06 15:33:24|2001-12-13 15:33:24
1044819242|2001-12-06 15:46:35|2001-12-16 15:46:35
1044820175|2001-12-06 15:48:31|2001-12-13 15:48:31
1044831955|2001-12-06 16:13:07|2001-12-16 16:13:07
1044843918|2001-12-06 16:34:57|2001-12-13 16:34:57
1044846301|2001-12-06 16:39:21|2001-12-16 16:39:21
1044846316|2001-12-06 16:39:05|2001-12-13 16:39:05
1044847509|2001-12-06 16:41:14|2001-12-16 16:41:14
1044848909|2001-12-06 16:43:35|2001-12-13 16:43:35
1044849628|2001-12-06 16:44:57|2001-12-13 16:44:57
1044850586|2001-12-06 16:46:53|2001-12-16 16:46:53
1044853098|2001-12-06 16:51:04|2001-12-13 16:51:04
1044855059|2001-12-06 16:54:48|2001-12-16 16:54:48
1044855531|2001-12-06 16:55:13|2001-12-13 16:55:13
1044861783|2001-12-06 17:03:30|2001-12-16 17:03:30
1044863124|2001-12-06 17:05:23|2001-12-13 17:05:23
1044863839|2001-12-06 17:06:03|2001-12-13 17:06:03
1044864736|2001-12-06 17:07:38|2001-12-16 17:07:38
1044864943|2001-12-06 17:08:53|2001-12-13 17:08:53
1044880223|2001-12-06 17:30:37|2001-12-13 17:30:37
1044880929|2001-12-06 17:31:10|2001-12-16 17:31:10
1044884674|2001-12-06 17:36:18|2001-12-16 17:36:18
1044884849|2001-12-06 17:35:51|2001-12-13 17:35:51
1044896146|2001-12-06 17:50:53|2001-12-13 17:50:53
1044896485|2001-12-06 17:50:54|2001-12-16 17:50:54
1044897718|2001-12-06 17:52:58|2001-12-13 17:52:58
1044908245|2001-12-06 18:06:06|2001-12-16 18:06:06
1044910123|2001-12-06 18:07:13|2001-12-16 18:07:13
1044913099|2001-12-06 18:10:42|2001-12-16 18:10:42
1044914830|2001-12-06 18:12:58|2001-12-16 18:12:58
1044917206|2001-12-06 18:15:11|2001-12-16 18:15:11
1044923263|2001-12-06 18:21:40|2001-12-13 18:21:40
1044938750|2001-12-06 18:36:50|2001-12-16 18:36:50
1044942087|2001-12-06 18:40:35|2001-12-16 18:40:35
1044942715|2001-12-06 18:40:57|2001-12-16 18:40:57
1044943868|2001-12-06 18:42:19|2001-12-13 18:42:19
1044944674|2001-12-06 18:44:22|2001-12-13 18:44:22
1044948773|2001-12-06 18:47:14|2001-12-13 18:47:14
1044953624|2001-12-06 18:52:57|2001-12-16 18:52:57
1044954717|2001-12-06 19:01:12|2001-12-16 19:01:12
1044955341|2001-12-06 18:55:21|2001-12-16 18:55:21
1044968142|2001-12-06 19:08:39|2001-12-16 19:08:39
1044968489|2001-12-06 19:08:13|2001-12-16 19:08:13
1044970243|2001-12-06 19:09:57|2001-12-16 19:09:57
1044982114|2001-12-06 19:20:27|2001-12-16 19:20:27
1044988356|2001-12-06 19:26:40|2001-12-13 19:26:40
1044993053|2001-12-06 19:31:38|2001-12-16 19:31:38
1044995614|2001-12-06 19:33:45|2001-12-16 19:33:45
1044996076|2001-12-06 19:34:15|2001-12-13 19:34:15
1044999719|2001-12-06 19:37:34|2001-12-13 19:37:34
1045001090|2001-12-06 19:38:51|2001-12-13 19:38:51
1045003409|2001-12-06 19:41:43|2001-12-16 19:41:43
1045005815|2001-12-06 19:44:38|2001-12-16 19:44:38
1045013883|2001-12-06 19:56:51|2001-12-16 19:56:51
1045014297|2001-12-06 19:55:25|2001-12-13 19:55:25
1045014900|2001-12-06 19:55:43|2001-12-16 19:55:43
1045017350|2001-12-06 19:58:04|2001-12-13 19:58:04
1045020620|2001-12-06 20:02:54|2001-12-13 20:02:54
1045021816|2001-12-06 20:02:19|2001-12-16 20:02:19
1045023344|2001-12-06 20:03:46|2001-12-13 20:03:46
1045023664|2001-12-06 20:04:11|2001-12-13 20:04:11
1045028393|2001-12-06 20:09:51|2001-12-13 20:09:51
1045028764|2001-12-06 20:10:50|2001-12-13 20:10:50
1045032333|2001-12-06 20:15:29|2001-12-13 20:15:29
1045033048|2001-12-06 20:16:27|2001-12-13 20:16:27
1045034546|2001-12-06 20:17:24|2001-12-16 20:17:24
1045034667|2001-12-06 20:17:30|2001-12-16 20:17:30
1045036517|2001-12-06 20:19:29|2001-12-13 20:19:29
1045041605|2001-12-06 20:28:03|2001-12-13 20:28:03
1045048091|2001-12-06 20:33:44|2001-12-13 20:33:44
1045048202|2001-12-06 20:33:50|2001-12-13 20:33:50
1045080370|2001-12-06 22:38:45|2001-12-16 22:38:45
1045080937|2001-12-06 22:41:08|2001-12-16 22:41:08
1045090378|2001-12-06 23:33:18|2001-12-16 23:33:18
1045100798|2001-12-07 03:26:52|2001-12-17 03:26:52
1045102327|2001-12-07 03:43:33|2001-12-17 03:43:33
1045104966|2001-12-07 04:03:14|2001-12-17 04:03:14
1045107350|2001-12-07 04:24:07|2001-12-14 04:24:07
1045110355|2001-12-07 04:50:01|2001-12-14 04:50:01
1045111305|2001-12-07 04:58:33|2001-12-14 04:58:33
1045114383|2001-12-07 05:24:43|2001-12-14 05:24:43
1045122521|2001-12-07 06:21:04|2001-12-14 06:21:04
1045125403|2001-12-07 06:33:31|2001-12-14 06:33:31
1045125754|2001-12-07 06:34:38|2001-12-14 06:34:38
1045128766|2001-12-07 06:50:05|2001-12-14 06:50:05
1045130515|2001-12-07 06:59:25|2001-12-14 06:59:25
1045138555|2001-12-07 07:33:38|2001-12-14 07:33:38
1045139541|2001-12-07 07:37:50|2001-12-14 07:37:50
1045143944|2001-12-07 07:56:13|2001-12-14 07:56:13
1045147623|2001-12-07 08:11:30|2001-12-14 08:11:30
1045154238|2001-12-07 08:36:52|2001-12-14 08:36:52
1045157743|2001-12-07 08:52:56|2001-12-17 08:52:56
1045164703|2001-12-07 09:13:34|2001-12-14 09:13:34
1045165699|2001-12-07 09:17:15|2001-12-14 09:17:15
1045170563|2001-12-07 09:34:39|2001-12-14 09:34:39
1045175503|2001-12-07 09:51:09|2001-12-14 09:51:09
1045178271|2001-12-07 09:59:10|2001-12-17 09:59:10
1045180169|2001-12-07 10:06:26|2001-12-17 10:06:26
1045180870|2001-12-07 10:07:32|2001-12-17 10:07:32
1045181453|2001-12-07 10:09:16|2001-12-14 10:09:16
1045186593|2001-12-07 10:25:18|2001-12-14 10:25:18
1045188109|2001-12-07 10:30:10|2001-12-14 10:30:10
1045188547|2001-12-07 10:31:09|2001-12-14 10:31:09
1045195481|2001-12-07 10:55:08|2001-12-14 10:55:08
1045196855|2001-12-07 10:58:28|2001-12-17 10:58:28
1045212403|2001-12-07 11:43:50|2001-12-17 11:43:50
1045218059|2001-12-07 12:00:14|2001-12-17 12:00:14
1045218598|2001-12-07 12:01:36|2001-12-14 12:01:36
1045221605|2001-12-07 12:09:34|2001-12-14 12:09:34
1045224300|2001-12-07 12:16:26|2001-12-14 12:16:26
1045231642|2001-12-07 12:33:23|2001-12-12 12:33:23
1045233300|2001-12-07 12:37:21|2001-12-14 12:37:21
1045233442|2001-12-07 12:37:57|2001-12-14 12:37:57
1045234402|2001-12-07 12:40:16|2001-12-17 12:40:16
1045234819|2001-12-07 12:41:41|2001-12-17 12:41:41
1045234876|2001-12-07 12:42:53|2001-12-14 12:42:53
1045237036|2001-12-07 12:47:53|2001-12-14 12:47:53
1045238762|2001-12-07 12:52:34|2001-12-17 12:52:34
1045240995|2001-12-07 12:58:50|2001-12-14 12:58:50
1045241431|2001-12-07 12:59:14|2001-12-14 12:59:14
1045241545|2001-12-07 12:59:36|2001-12-14 12:59:36
1045241826|2001-12-07 13:00:30|2001-12-17 13:00:30
1045246078|2001-12-07 13:07:54|2001-12-17 13:07:54
1045246222|2001-12-07 13:08:44|2001-12-14 13:08:44
1045251618|2001-12-07 13:21:04|2001-12-14 13:21:04
1045254741|2001-12-07 13:31:26|2001-12-14 13:31:26
1045258842|2001-12-07 13:38:20|2001-12-17 13:38:20
1045259468|2001-12-07 13:40:54|2001-12-14 13:40:54
1045260173|2001-12-07 13:43:19|2001-12-14 13:43:19
1045261977|2001-12-07 13:48:26|2001-12-17 13:48:26
1045264614|2001-12-07 13:56:24|2001-12-17 13:56:24
1045266160|2001-12-07 14:00:01|2001-12-17 14:00:01
1045266709|2001-12-07 14:01:11|2001-12-17 14:01:11
1045268293|2001-12-07 14:06:45|2001-12-17 14:06:45
1045269489|2001-12-07 14:10:12|2001-12-14 14:10:12
1045272701|2001-12-07 14:18:33|2001-12-14 14:18:33
1045274788|2001-12-07 14:26:51|2001-12-14 14:26:51
1045275048|2001-12-07 14:25:06|2001-12-14 14:25:06
1045278747|2001-12-07 14:35:54|2001-12-14 14:35:54
1045279551|2001-12-07 14:38:46|2001-12-14 14:38:46
1045280711|2001-12-07 14:41:43|2001-12-14 14:41:43
1045282425|2001-12-07 14:46:26|2001-12-17 14:46:26
1045284904|2001-12-07 14:54:14|2001-12-14 14:54:14
1045288166|2001-12-07 15:04:23|2001-12-14 15:04:23
1045291850|2001-12-07 15:13:49|2001-12-14 15:13:49
1045298651|2001-12-07 15:32:01|2001-12-14 15:32:01
1045299503|2001-12-07 15:34:11|2001-12-14 15:34:11
1045299669|2001-12-07 15:34:42|2001-12-17 15:34:42
1045301128|2001-12-07 15:38:24|2001-12-17 15:38:24
1045301946|2001-12-07 15:41:05|2001-12-14 15:41:05
1045302047|2001-12-07 15:41:14|2001-12-14 15:41:14
1045302410|2001-12-07 15:43:01|2001-12-14 15:43:01
1045302453|2001-12-07 15:42:59|2001-12-17 15:42:59
1045304791|2001-12-07 15:49:18|2001-12-14 15:49:18
1045307826|2001-12-07 15:55:03|2001-12-14 15:55:03
1045307931|2001-12-07 15:55:40|2001-12-14 15:55:40
1045308478|2001-12-07 15:57:02|2001-12-14 15:57:02
1045310980|2001-12-07 16:04:06|2001-12-14 16:04:06
1045314191|2001-12-07 16:10:58|2001-12-14 16:10:58
1045314314|2001-12-07 16:10:50|2001-12-17 16:10:50
1045317455|2001-12-07 16:17:50|2001-12-14 16:17:50
1045321693|2001-12-07 16:25:10|2001-12-14 16:25:10
1045321773|2001-12-07 16:25:05|2001-12-14 16:25:05
1045324904|2001-12-07 16:31:34|2001-12-14 16:31:34
1045327231|2001-12-07 16:35:44|2001-12-14 16:35:44
1045330340|2001-12-07 16:42:18|2001-12-17 16:42:18
1045333202|2001-12-07 16:49:09|2001-12-14 16:49:09
1045336733|2001-12-07 16:57:10|2001-12-14 16:57:10
1045341043|2001-12-07 17:04:08|2001-12-17 17:04:08
1045341232|2001-12-07 17:04:57|2001-12-14 17:04:57
1045341471|2001-12-07 17:04:46|2001-12-17 17:04:46
1045344452|2001-12-07 17:11:00|2001-12-14 17:11:00
1045345929|2001-12-07 17:13:51|2001-12-14 17:13:51
1045346056|2001-12-07 17:14:03|2001-12-17 17:14:03
1045346859|2001-12-07 17:15:19|2001-12-14 17:15:19
1045347222|2001-12-07 17:16:11|2001-12-17 17:16:11
1045348061|2001-12-07 17:18:25|2001-12-17 17:18:25
1045350187|2001-12-07 17:21:30|2001-12-17 17:21:30
1045350419|2001-12-07 17:21:49|2001-12-17 17:21:49
1045351274|2001-12-07 17:23:39|2001-12-17 17:23:39
1045351627|2001-12-07 17:24:16|2001-12-17 17:24:16
1045351652|2001-12-07 17:24:03|2001-12-17 17:24:03
1045351826|2001-12-07 17:24:46|2001-12-17 17:24:46
1045354249|2001-12-07 17:29:53|2001-12-14 17:29:53
1045358739|2001-12-07 17:37:51|2001-12-17 17:37:51
1045360853|2001-12-07 17:41:38|2001-12-14 17:41:38
1045361037|2001-12-07 17:41:32|2001-12-14 17:41:32
1045363331|2001-12-07 17:45:44|2001-12-14 17:45:44
1045365342|2001-12-07 17:50:01|2001-12-14 17:50:01
1045365533|2001-12-07 17:49:51|2001-12-14 17:49:51
1045367953|2001-12-07 17:54:54|2001-12-14 17:54:54
1045372296|2001-12-07 18:01:41|2001-12-14 18:01:41
1045372371|2001-12-07 18:01:49|2001-12-14 18:01:49
1045380204|2001-12-07 18:13:30|2001-12-14 18:13:30
1045382014|2001-12-07 18:17:01|2001-12-14 18:17:01
1045384231|2001-12-07 18:21:22|2001-12-14 18:21:22
1045385330|2001-12-07 18:22:30|2001-12-17 18:22:30
1045387051|2001-12-07 18:25:13|2001-12-14 18:25:13
1045388760|2001-12-07 18:29:19|2001-12-14 18:29:19
1045390166|2001-12-07 18:30:10|2001-12-14 18:30:10
1045393477|2001-12-07 18:34:49|2001-12-14 18:34:49
1045394164|2001-12-07 18:35:40|2001-12-14 18:35:40
1045399008|2001-12-07 18:42:48|2001-12-14 18:42:48
1045404382|2001-12-07 18:51:58|2001-12-14 18:51:58
1045405868|2001-12-07 18:55:52|2001-12-14 18:55:52
1045406109|2001-12-07 18:55:30|2001-12-14 18:55:30
1045406821|2001-12-07 18:56:03|2001-12-14 18:56:03
1045407232|2001-12-07 18:57:34|2001-12-14 18:57:34
1045411293|2001-12-07 19:02:55|2001-12-14 19:02:55
1045411403|2001-12-07 19:03:28|2001-12-14 19:03:28
1045413526|2001-12-07 19:06:32|2001-12-14 19:06:32
1045413825|2001-12-07 19:06:42|2001-12-17 19:06:42
1045415692|2001-12-07 19:10:06|2001-12-17 19:10:06
1045416099|2001-12-07 19:11:38|2001-12-14 19:11:38
1045416950|2001-12-07 19:12:16|2001-12-14 19:12:16
1045419344|2001-12-07 19:16:41|2001-12-17 19:16:41
1045421406|2001-12-07 19:18:57|2001-12-17 19:18:57
1045422574|2001-12-07 19:20:05|2001-12-14 19:20:05
1045425068|2001-12-07 19:23:38|2001-12-14 19:23:38
1045425542|2001-12-07 19:24:28|2001-12-14 19:24:28
1045425917|2001-12-07 19:25:02|2001-12-14 19:25:02
1045431640|2001-12-07 19:33:24|2001-12-14 19:33:24
1045433256|2001-12-07 19:35:44|2001-12-17 19:35:44
1045438020|2001-12-07 19:42:57|2001-12-17 19:42:57
1045438202|2001-12-07 19:43:18|2001-12-14 19:43:18
1045438837|2001-12-07 19:44:14|2001-12-17 19:44:14
1045443230|2001-12-07 19:51:46|2001-12-14 19:51:46
1045447604|2001-12-07 19:58:24|2001-12-14 19:58:24
1045449303|2001-12-07 20:01:40|2001-12-14 20:01:40
1045452503|2001-12-07 20:05:44|2001-12-14 20:05:44
1045453249|2001-12-07 20:07:08|2001-12-14 20:07:08
1045456564|2001-12-07 20:13:25|2001-12-14 20:13:25
1045456771|2001-12-07 20:14:05|2001-12-14 20:14:05
1045460719|2001-12-07 20:22:45|2001-12-14 20:22:45
1045461511|2001-12-07 20:23:52|2001-12-14 20:23:52
1045462001|2001-12-07 20:24:38|2001-12-14 20:24:38
1045463362|2001-12-07 20:27:05|2001-12-14 20:27:05
1045464047|2001-12-07 20:28:15|2001-12-14 20:28:15
1045468095|2001-12-07 20:36:41|2001-12-14 20:36:41
1045468544|2001-12-07 20:45:09|2001-12-14 20:45:09
1045468872|2001-12-07 20:37:24|2001-12-14 20:37:24
1045471787|2001-12-07 20:43:51|2001-12-17 20:43:51
1045473268|2001-12-07 20:46:13|2001-12-14 20:46:13
1045473347|2001-12-07 20:46:22|2001-12-14 20:46:22
1045477459|2001-12-07 20:55:33|2001-12-17 20:55:33
1045477615|2001-12-07 20:57:09|2001-12-14 20:57:09
1045478180|2001-12-07 20:58:07|2001-12-17 20:58:07
1045478376|2001-12-07 20:58:31|2001-12-14 20:58:31
1045480931|2001-12-07 21:04:46|2001-12-14 21:04:46
1045480969|2001-12-07 21:03:44|2001-12-14 21:03:44
1045481175|2001-12-07 21:04:14|2001-12-14 21:04:14
1045481434|2001-12-07 21:05:05|2001-12-14 21:05:05
1045481868|2001-12-07 21:06:07|2001-12-14 21:06:07
1045481985|2001-12-07 21:06:50|2001-12-17 21:06:50
1045483038|2001-12-07 21:09:51|2001-12-14 21:09:51
1045483617|2001-12-07 21:11:48|2001-12-14 21:11:48
1045485650|2001-12-07 21:15:54|2001-12-17 21:15:54
1045486382|2001-12-07 21:18:34|2001-12-14 21:18:34
1045486995|2001-12-07 21:21:29|2001-12-14 21:21:29
1045488593|2001-12-07 21:24:23|2001-12-14 21:24:23
1045489344|2001-12-07 21:26:01|2001-12-17 21:26:01
1045491776|2001-12-07 21:34:00|2001-12-14 21:34:00
1045493359|2001-12-07 21:38:09|2001-12-14 21:38:09
1045493882|2001-12-07 21:39:58|2001-12-17 21:39:58
1045493963|2001-12-07 21:40:04|2001-12-14 21:40:04
1045494090|2001-12-07 21:40:30|2001-12-14 21:40:30
1045494393|2001-12-07 21:41:48|2001-12-14 21:41:48
1045495205|2001-12-07 21:45:46|2001-12-14 21:45:46
1045495328|2001-12-07 21:45:20|2001-12-14 21:45:20
1045504133|2001-12-07 22:15:07|2001-12-14 22:15:07
1045504875|2001-12-07 22:19:45|2001-12-14 22:19:45
1045505212|2001-12-07 22:22:09|2001-12-14 22:22:09
1045508755|2001-12-07 22:41:24|2001-12-17 22:41:24
1045510294|2001-12-07 22:51:43|2001-12-14 22:51:43
1045512636|2001-12-07 23:10:07|2001-12-14 23:10:07
1045516588|2001-12-07 23:47:47|2001-12-14 23:47:47
1045516919|2001-12-07 23:52:03|2001-12-14 23:52:03
1045520156|2001-12-08 00:20:22|2001-12-15 00:20:22
1045521656|2001-12-08 00:31:02|2001-12-15 00:31:02
1045522967|2001-12-08 00:43:08|2001-12-15 00:43:08
1045523926|2001-12-08 01:00:40|2001-12-15 01:00:40
1045524027|2001-12-08 01:01:44|2001-12-15 01:01:44
1045533758|2001-12-08 03:33:32|2001-12-15 03:33:32
1045535889|2001-12-08 04:03:55|2001-12-15 04:03:55
1045541095|2001-12-08 04:49:47|2001-12-18 04:49:47
1045543530|2001-12-08 05:12:46|2001-12-15 05:12:46
1045546047|2001-12-08 05:31:58|2001-12-15 05:31:58
1045548723|2001-12-08 05:47:24|2001-12-15 05:47:24
1045551724|2001-12-08 06:03:01|2001-12-15 06:03:01
1045553108|2001-12-08 06:10:24|2001-12-18 06:10:24
1045556104|2001-12-08 06:28:31|2001-12-15 06:28:31
1045556364|2001-12-08 06:29:50|2001-12-15 06:29:50
1045557193|2001-12-08 06:33:56|2001-12-13 06:33:56
1045558134|2001-12-08 06:39:06|2001-12-15 06:39:06
1045560663|2001-12-08 06:50:45|2001-12-15 06:50:45
1045562364|2001-12-08 07:00:07|2001-12-15 07:00:07
1045568348|2001-12-08 07:29:06|2001-12-18 07:29:06
1045570474|2001-12-08 07:39:23|2001-12-15 07:39:23
1045570482|2001-12-08 07:38:44|2001-12-15 07:38:44
1045570669|2001-12-08 16:01:36|2001-12-15 16:01:36
1045573947|2001-12-08 07:55:30|2001-12-15 07:55:30
1045577527|2001-12-08 08:08:42|2001-12-15 08:08:42
1045577561|2001-12-08 08:08:37|2001-12-15 08:08:37
1045578379|2001-12-08 08:12:05|2001-12-18 08:12:05
1045582030|2001-12-08 08:25:32|2001-12-15 08:25:32
1045584095|2001-12-08 08:33:45|2001-12-15 08:33:45
1045584268|2001-12-08 08:34:05|2001-12-18 08:34:05
1045585905|2001-12-08 08:40:30|2001-12-15 08:40:30
1045585978|2001-12-08 08:40:02|2001-12-15 08:40:02
1045586641|2001-12-08 08:43:08|2001-12-15 08:43:08
1045588543|2001-12-08 08:49:06|2001-12-15 08:49:06
1045590166|2001-12-08 08:55:12|2001-12-15 08:55:12
1045591004|2001-12-08 08:58:21|2001-12-15 08:58:21
1045593599|2001-12-08 09:07:12|2001-12-15 09:07:12
1045594176|2001-12-08 09:08:54|2001-12-18 09:08:54
1045596448|2001-12-08 09:16:28|2001-12-15 09:16:28
1045598437|2001-12-08 09:22:45|2001-12-18 09:22:45
1045599241|2001-12-08 09:25:32|2001-12-15 09:25:32
1045601612|2001-12-08 09:33:12|2001-12-15 09:33:12
1045602125|2001-12-08 09:34:26|2001-12-15 09:34:26
1045602170|2001-12-08 09:34:48|2001-12-15 09:34:48
1045602986|2001-12-08 09:37:15|2001-12-15 09:37:15
1045604603|2001-12-08 09:42:47|2001-12-15 09:42:47
1045606939|2001-12-08 09:50:10|2001-12-15 09:50:10
1045608236|2001-12-08 09:54:10|2001-12-15 09:54:10
1045609290|2001-12-08 10:00:25|2001-12-18 10:00:25
1045609361|2001-12-08 09:57:13|2001-12-15 09:57:13
1045612863|2001-12-08 10:07:12|2001-12-15 10:07:12
1045615794|2001-12-08 10:16:48|2001-12-15 10:16:48
1045615887|2001-12-08 10:16:30|2001-12-18 10:16:30
1045617280|2001-12-08 10:19:33|2001-12-15 10:19:33
1045618119|2001-12-08 10:28:27|2001-12-18 10:28:27
1045632120|2001-12-08 10:57:38|2001-12-15 10:57:38
1045634599|2001-12-08 11:04:43|2001-12-15 11:04:43
1045635023|2001-12-08 11:04:56|2001-12-18 11:04:56
1045641581|2001-12-08 11:20:29|2001-12-15 11:20:29
1045647851|2001-12-08 11:34:30|2001-12-15 11:34:30
1045648841|2001-12-08 11:38:17|2001-12-18 11:38:17
1045652705|2001-12-08 11:45:27|2001-12-15 11:45:27
1045653591|2001-12-08 11:47:05|2001-12-15 11:47:05
1045655459|2001-12-08 11:51:32|2001-12-13 11:51:32
1045655586|2001-12-08 11:51:12|2001-12-15 11:51:12
1045655611|2001-12-08 11:52:13|2001-12-15 11:52:13
1045657358|2001-12-08 11:55:30|2001-12-15 11:55:30
1045657408|2001-12-08 11:55:36|2001-12-15 11:55:36
1045657799|2001-12-08 11:56:58|2001-12-18 11:56:58
1045664346|2001-12-08 12:13:13|2001-12-15 12:13:13
1045671817|2001-12-08 12:29:33|2001-12-15 12:29:33
1045671883|2001-12-08 12:29:54|2001-12-15 12:29:54
1045677283|2001-12-08 12:41:54|2001-12-15 12:41:54
1045677572|2001-12-08 12:43:24|2001-12-15 12:43:24
1045678297|2001-12-08 12:45:06|2001-12-15 12:45:06
1045678903|2001-12-08 12:45:58|2001-12-18 12:45:58
1045679123|2001-12-08 12:47:26|2001-12-15 12:47:26
1045680516|2001-12-08 12:50:10|2001-12-18 12:50:10
1045680577|2001-12-08 12:50:14|2001-12-15 12:50:14
1045681492|2001-12-08 12:52:38|2001-12-15 12:52:38
1045681675|2001-12-08 12:52:45|2001-12-15 12:52:45
1045683252|2001-12-08 12:57:02|2001-12-15 12:57:02
1045684594|2001-12-08 13:00:43|2001-12-15 13:00:43
1045688690|2001-12-08 13:09:06|2001-12-18 13:09:06
1045689513|2001-12-08 13:10:54|2001-12-15 13:10:54
1045692163|2001-12-08 13:18:08|2001-12-18 13:18:08
1045696657|2001-12-08 13:28:37|2001-12-15 13:28:37
